;Column Labels;;;;;;;;;;;;
Row Labels;A;B;C;D;E;F;G;H;I;J;K;L;Grand Total
491;0;0;1;2;0;1;0;1;1;1;0;0;7
492;0;0;0;1;0;0;0;0;1;0;0;0;2
493;0;0;0;0;0;0;0;0;0;0;0;0;0
494;0;1;0;1;0;1;0;1;0;0;0;1;5
495;0;0;0;2;0;1;1;0;0;0;0;0;4
496;0;0;0;0;0;0;0;0;0;0;0;0;0
497;0;1;0;15;0;3;0;1;16;0;0;0;36
498;0;0;0;3;0;1;0;0;2;0;0;0;6
499;0;0;0;0;0;0;0;0;0;0;0;0;0
500;0;0;0;1;0;0;0;0;1;0;0;0;2
501;0;0;0;0;0;0;0;0;0;0;0;0;0
502;0;0;0;0;0;0;0;0;0;0;0;0;0
503;9;0;0;0;0;10;0;1;0;0;0;0;20
504;0;0;0;0;0;0;0;0;0;0;0;0;0
505;0;0;0;0;0;0;0;0;0;0;0;0;0
506;0;0;0;0;0;0;0;0;0;0;0;0;0
507;0;0;0;0;0;0;0;0;0;0;0;0;0
508;0;0;0;2;0;1;0;0;1;0;0;0;4
509;0;0;0;0;0;0;0;0;0;0;0;0;0
510;0;0;0;1;0;0;0;0;1;0;0;0;2
511;0;0;0;0;0;0;0;0;0;0;0;0;0
512;0;0;0;1;0;0;0;2;1;0;0;0;4
513;0;0;0;0;0;0;0;0;0;0;0;0;0
514;0;0;0;0;0;0;0;0;0;0;0;0;0
515;0;0;0;2;0;1;0;0;1;0;0;0;4
516;0;0;1;0;0;1;0;1;0;0;1;0;4
517;0;0;0;0;0;0;0;0;0;0;0;0;0
518;0;1;0;1;0;2;0;0;1;0;0;0;5
519;0;0;0;0;0;0;0;0;0;0;0;0;0
520;0;0;0;4;0;0;0;0;4;0;0;0;8
521;0;0;0;0;0;0;0;0;0;0;0;0;0
522;0;0;0;0;0;0;0;0;0;0;0;0;0
523;0;0;0;0;0;0;0;0;0;0;0;0;0
524;0;1;0;1;0;0;0;0;1;0;0;0;3
525;0;1;0;1;0;1;0;1;1;0;1;0;6
526;0;0;0;0;0;0;0;0;0;0;0;0;0
527;0;1;0;1;0;1;0;0;2;0;0;0;5
528;0;0;0;0;0;0;0;0;0;0;0;0;0
529;0;0;0;0;0;0;0;0;0;0;0;0;0
530;0;0;0;2;0;1;0;0;1;0;0;0;4
531;0;0;0;0;0;0;0;0;0;0;0;0;0
532;0;0;0;2;0;0;0;0;2;0;0;0;4
533;0;0;0;1;0;2;0;2;0;0;0;0;5
534;0;0;0;0;0;0;0;0;0;0;0;0;0
535;0;0;0;0;0;1;1;0;0;0;0;0;2
536;0;0;0;0;0;0;0;0;0;0;0;0;0
537;0;1;0;1;0;0;0;0;2;0;0;0;4
538;0;0;0;2;0;1;0;1;1;0;0;0;5
539;0;0;0;0;0;2;0;1;0;0;0;0;3
540;0;1;0;2;0;1;0;0;2;0;0;0;6
541;0;0;0;0;0;0;0;0;0;0;0;0;0
542;0;0;0;1;0;1;0;1;1;0;0;0;4
543;0;0;0;0;0;0;0;0;0;0;0;0;0
544;0;0;0;2;0;0;1;0;1;0;0;0;4
545;0;0;0;0;0;0;0;0;0;0;0;0;0
546;0;0;0;1;0;0;0;0;1;0;0;0;2
547;0;0;0;0;0;0;0;0;0;0;0;0;0
548;1;0;0;1;0;1;0;0;0;0;0;0;3
549;0;0;0;0;0;0;0;2;0;0;0;0;2
550;0;0;0;3;0;3;0;4;1;0;1;0;12
551;0;0;0;2;0;2;0;1;1;0;0;0;6
552;0;0;0;0;0;0;0;0;0;0;0;0;0
553;0;0;0;1;0;0;0;0;1;0;0;0;2
554;0;0;0;0;0;0;0;0;0;0;0;0;0
555;0;0;0;4;0;0;0;0;3;0;0;0;7
556;0;0;0;1;0;1;1;0;0;0;0;0;3
557;0;0;1;2;0;1;0;1;1;1;0;0;7
558;0;0;0;0;0;0;0;0;0;0;0;0;0
559;0;0;0;0;0;0;0;0;0;0;0;0;0
560;0;0;0;0;0;0;0;0;0;0;0;0;0
561;11;0;0;1;0;11;0;0;1;0;0;0;24
562;0;1;0;0;0;1;0;0;0;0;0;0;2
563;0;0;0;0;0;0;0;0;0;0;0;0;0
564;1;0;0;1;0;1;0;0;0;0;0;0;3
565;0;0;0;0;0;0;0;0;0;0;0;0;0
566;0;1;0;2;0;3;0;0;0;0;0;0;6
567;0;0;0;0;0;1;1;0;0;0;0;0;2
568;0;0;0;0;0;0;0;0;0;0;0;0;0
569;0;0;0;2;0;0;0;0;2;0;0;0;4
570;1;0;0;1;0;2;0;1;0;0;0;0;5
571;0;0;0;1;0;0;0;0;1;0;0;0;2
572;0;0;0;0;0;0;0;0;0;0;0;0;0
573;0;0;0;2;0;1;0;0;1;0;0;0;4
574;1;0;0;1;0;2;0;0;1;0;0;0;5
575;0;0;0;0;0;1;1;0;0;0;0;0;2
576;0;0;0;0;0;0;0;0;0;0;0;0;0
577;0;0;0;0;0;0;0;0;0;0;0;0;0
578;0;0;0;5;0;0;0;0;5;0;0;0;10
579;0;0;0;0;0;0;0;0;0;0;0;0;0
580;0;0;0;0;0;0;0;0;0;0;0;0;0
581;0;0;0;0;0;0;0;0;0;0;0;0;0
582;0;0;0;0;0;0;0;0;0;0;0;0;0
583;0;0;0;0;0;0;0;0;0;0;0;0;0
584;0;0;0;2;0;1;0;0;1;0;0;0;4
585;0;0;0;0;0;0;0;0;0;0;0;0;0
586;0;0;0;0;0;1;1;0;0;0;1;0;3
587;0;0;0;1;0;1;0;2;1;0;0;0;5
588;0;0;0;0;0;0;0;0;0;0;0;0;0
589;0;0;1;2;0;1;0;0;2;0;0;0;6
590;0;0;0;0;0;0;0;0;0;0;0;0;0
591;0;0;0;0;0;0;0;0;0;0;0;0;0
592;0;0;0;4;0;0;4;0;0;0;0;0;8
593;0;3;0;0;0;2;0;0;1;0;0;0;6
594;0;0;0;1;0;0;0;0;1;0;0;0;2
595;0;0;0;0;0;0;0;0;0;0;0;0;0
596;0;0;0;0;0;1;1;0;0;0;0;0;2
597;0;0;0;0;0;0;0;0;0;0;0;0;0
598;0;0;0;0;0;0;0;0;0;0;0;0;0
599;0;0;0;0;0;0;0;0;0;0;0;0;0
600;0;0;0;1;0;1;0;0;1;0;0;0;3
601;0;0;0;0;0;0;0;0;0;0;0;0;0
602;0;0;1;6;0;6;0;8;1;1;0;0;23
603;1;0;0;3;0;4;0;2;1;0;0;0;11
604;0;0;0;0;0;1;1;0;0;0;0;0;2
605;0;0;0;0;0;0;0;0;0;0;0;0;0
606;0;1;0;0;0;1;0;0;0;0;0;0;2
607;0;1;0;4;0;5;0;0;0;0;0;0;10
608;0;0;0;1;0;0;0;0;1;0;0;0;2
609;0;0;0;0;0;0;0;0;0;0;0;0;0
610;1;0;0;4;0;5;0;0;0;0;0;0;10
611;0;0;0;0;1;1;0;2;0;0;0;0;4
612;0;0;0;0;0;0;0;0;0;0;0;0;0
613;1;2;2;1;0;5;0;6;1;0;0;0;18
614;0;0;0;0;0;0;0;0;0;0;0;0;0
615;0;0;0;0;0;0;0;0;0;0;0;0;0
616;0;0;0;1;0;0;0;0;1;0;0;0;2
617;0;0;0;0;0;0;0;0;0;0;0;0;0
618;0;0;0;5;0;3;2;0;0;0;0;0;10
619;0;0;0;2;0;0;0;0;2;0;0;0;4
620;0;0;0;0;0;0;0;0;0;0;0;0;0
621;0;0;0;0;0;1;1;0;0;0;0;0;2
622;0;0;0;0;0;0;0;0;0;0;0;0;0
623;2;0;2;3;0;1;0;0;0;0;0;0;8
624;0;0;0;0;0;0;0;0;0;0;0;0;0
625;0;0;0;1;0;2;0;2;0;0;0;0;5
626;0;0;0;0;0;0;0;0;0;0;0;0;0
627;0;0;0;6;0;2;1;0;3;0;0;0;12
628;0;0;0;0;0;0;0;0;0;0;0;0;0
629;0;0;0;2;0;1;0;0;1;0;0;0;4
630;0;0;0;0;0;0;0;0;0;0;0;0;0
631;0;0;0;1;0;0;0;0;1;0;0;0;2
632;0;0;0;0;0;0;0;0;0;0;0;0;0
633;1;0;2;2;0;1;0;1;0;1;0;0;8
634;0;0;0;2;0;1;1;0;2;0;0;0;6
635;0;0;0;0;0;0;0;0;0;0;0;0;0
636;0;0;0;0;0;0;0;0;0;0;0;0;0
637;0;0;0;2;0;0;1;0;1;0;0;0;4
638;0;0;1;7;0;3;0;3;5;1;0;0;20
639;0;0;0;0;2;0;0;3;0;0;0;0;5
640;0;0;0;1;0;0;0;0;1;0;0;0;2
641;0;0;0;0;0;0;0;0;0;0;0;0;0
642;0;0;0;1;0;0;1;0;1;0;0;0;3
643;0;0;1;0;0;2;0;3;0;0;0;0;6
644;0;0;0;1;0;0;0;0;1;0;0;0;2
645;0;0;0;0;0;0;0;0;0;0;0;0;0
646;0;0;0;0;0;0;0;0;0;0;0;0;0
647;0;0;0;1;0;0;0;0;1;0;0;0;2
648;0;0;0;0;0;0;0;0;0;0;0;0;0
649;0;0;0;3;0;1;1;0;1;0;0;0;6
650;0;0;1;0;0;0;0;1;0;1;0;0;3
651;0;0;0;0;0;0;0;0;0;0;0;0;0
652;0;0;0;1;0;0;0;0;1;0;0;0;2
653;0;0;0;0;0;0;0;0;0;0;0;0;0
654;0;0;0;2;0;1;0;0;1;0;0;0;4
655;0;0;0;0;1;1;0;0;0;0;0;0;2
656;0;0;0;2;0;1;0;1;1;0;0;0;5
657;0;0;0;5;0;4;0;0;1;0;0;0;10
658;1;0;0;3;0;3;1;0;0;0;0;0;8
659;0;0;0;2;0;1;0;0;1;0;0;0;4
660;0;0;0;1;0;0;0;0;1;0;0;0;2
661;0;0;0;0;0;0;0;0;0;0;0;0;0
662;0;0;0;1;0;0;0;0;1;0;0;0;2
663;0;0;0;0;0;0;0;0;0;0;0;0;0
664;0;0;0;1;0;0;1;0;1;0;0;0;3
665;0;1;0;3;0;3;1;1;0;0;0;0;9
666;0;0;0;2;0;0;1;0;1;0;0;0;4
667;0;0;0;0;0;0;0;0;0;0;0;0;0
668;0;0;0;0;0;1;1;0;0;0;0;0;2
669;0;0;0;0;0;0;0;0;0;0;0;0;0
670;0;0;0;3;0;0;0;0;3;0;0;0;6
671;0;0;0;1;0;1;0;1;0;0;2;0;5
672;0;0;0;0;0;0;0;0;0;0;0;0;0
673;0;0;0;2;0;0;0;0;2;0;0;0;4
674;0;0;0;2;0;1;0;0;1;0;0;0;4
675;0;0;0;3;0;1;0;0;2;0;0;0;6
676;0;0;0;0;0;0;0;0;0;0;0;0;0
677;0;0;0;1;0;1;0;0;0;0;0;0;2
678;0;0;0;0;0;0;0;0;0;0;0;0;0
679;0;1;0;3;0;0;0;0;4;0;0;0;8
680;0;0;0;1;0;2;0;1;0;0;0;0;4
681;0;0;0;2;0;0;0;1;2;0;0;0;5
682;0;0;0;0;0;0;0;0;0;0;0;0;0
683;0;0;0;0;0;0;0;0;0;0;0;0;0
684;0;0;0;0;0;0;0;0;0;0;0;0;0
685;0;0;0;0;0;0;0;0;0;0;0;0;0
686;0;0;0;0;0;0;0;0;0;0;0;0;0
687;0;0;0;0;0;0;0;0;0;0;0;0;0
688;0;0;0;0;0;0;0;0;0;0;0;0;0
689;0;0;0;0;0;0;0;0;0;0;0;0;0
690;2;0;0;1;0;3;0;1;0;0;0;0;7
691;0;0;0;0;0;0;0;0;0;0;0;0;0
692;0;0;0;2;0;1;0;0;1;0;0;0;4
693;0;0;0;0;0;0;0;0;0;0;0;0;0
694;0;2;0;1;0;0;0;0;1;0;0;0;4
695;0;0;0;0;0;0;0;0;0;0;0;0;0
696;0;0;0;0;0;0;0;0;0;0;0;0;0
697;0;0;0;2;0;0;1;0;1;0;0;0;4
698;0;0;0;2;0;1;0;1;1;0;0;0;5
699;0;0;0;1;0;1;0;0;0;0;0;0;2
700;0;0;0;0;0;0;0;0;0;0;0;0;0
701;0;0;0;0;0;3;0;3;0;0;0;0;6
702;0;0;0;1;0;0;0;0;1;0;0;0;2
703;0;0;0;0;0;0;0;0;0;0;0;0;0
704;1;0;1;2;0;2;0;1;1;0;0;0;8
705;0;0;0;0;0;0;0;0;0;0;0;0;0
706;0;2;0;0;0;0;0;5;0;0;0;0;7
707;0;0;0;0;0;0;0;0;0;0;0;0;0
708;0;0;0;0;0;0;0;0;0;0;0;0;0
709;0;0;0;0;0;0;0;0;0;0;0;0;0
710;0;0;0;0;0;0;0;0;0;0;0;0;0
711;0;0;0;0;0;0;0;0;0;0;0;0;0
712;0;0;0;0;0;1;1;0;0;0;0;0;2
713;0;0;0;0;0;0;0;0;0;0;0;0;0
714;0;0;0;1;0;0;2;0;0;0;0;0;3
715;0;0;0;1;0;0;0;0;1;0;0;0;2
716;0;0;0;0;0;0;0;0;0;0;0;0;0
717;0;0;0;0;0;0;0;0;0;0;0;0;0
718;1;0;0;1;0;2;0;1;0;0;0;0;5
719;0;0;0;0;0;0;0;0;0;0;0;0;0
720;0;0;0;0;0;0;0;0;0;0;0;0;0
721;0;0;0;0;0;0;0;0;0;0;0;0;0
722;0;0;0;2;0;1;0;0;1;0;0;0;4
723;0;0;0;0;0;1;1;1;0;0;0;0;3
724;3;0;1;0;0;3;0;1;0;1;0;0;9
725;0;0;0;1;0;0;2;0;0;0;0;0;3
726;0;0;0;2;0;0;0;0;2;0;0;0;4
727;0;0;0;0;0;0;0;0;0;0;0;0;0
728;0;0;0;0;0;0;0;0;0;0;0;0;0
729;0;0;0;3;0;0;0;0;3;0;0;0;6
730;0;0;0;0;0;0;0;0;0;0;0;0;0
731;0;0;0;0;0;0;0;0;0;0;0;0;0
732;0;0;0;4;0;0;4;0;0;0;0;0;8
733;0;0;0;3;0;0;0;0;3;0;0;0;6
734;0;0;0;1;0;1;0;0;0;0;0;0;2
735;0;0;0;0;0;0;0;0;0;0;0;0;0
736;0;0;0;1;0;0;0;0;1;0;0;0;2
737;0;0;0;0;0;0;0;0;0;0;0;0;0
738;0;0;0;0;0;1;1;0;0;0;0;0;2
739;0;0;0;0;0;0;0;0;0;0;0;0;0
740;0;0;0;0;0;0;0;0;0;0;0;0;0
741;0;0;0;3;0;1;0;2;3;0;0;0;9
742;0;0;0;0;0;1;1;0;0;0;0;0;2
743;0;0;0;0;0;0;0;0;0;0;0;0;0
744;0;0;0;1;0;1;0;2;1;0;0;0;5
745;0;0;0;2;0;1;0;0;1;0;0;0;4
746;0;0;0;0;0;1;1;0;0;0;0;0;2
747;0;0;0;0;0;0;0;0;0;0;0;0;0
748;0;0;0;0;0;0;0;0;0;0;0;0;0
749;0;0;0;0;0;0;0;1;0;0;1;0;2
750;0;0;0;0;0;0;0;0;0;0;0;0;0
751;0;0;0;0;0;0;0;0;0;0;0;0;0
752;0;0;0;0;0;0;0;0;0;0;0;0;0
753;0;0;0;3;0;2;0;0;1;0;0;0;6
754;0;0;0;0;0;0;0;0;0;0;0;0;0
755;0;0;0;1;0;1;0;0;0;0;0;0;2
756;0;0;0;0;0;0;0;0;0;0;0;0;0
757;0;0;0;0;0;0;0;0;0;0;0;0;0
758;0;0;0;0;0;0;0;0;0;0;0;0;0
759;0;0;0;1;0;1;0;0;0;0;0;0;2
760;0;0;0;0;0;0;0;0;0;0;0;0;0
761;0;0;0;1;0;0;0;0;1;0;0;0;2
762;0;0;0;0;0;0;0;0;0;0;0;0;0
763;0;0;0;1;0;0;0;0;1;0;0;0;2
764;0;0;0;0;0;0;0;0;0;0;0;0;0
765;0;0;0;0;0;0;0;0;0;0;0;0;0
766;0;0;0;4;0;3;0;0;1;0;0;0;8
767;0;3;0;1;0;0;0;0;4;0;0;0;8
768;0;0;0;0;0;0;0;0;0;0;0;0;0
769;0;0;0;2;0;1;0;0;1;0;0;0;4
770;0;0;0;1;0;0;2;0;0;0;0;0;3
771;0;0;0;2;0;1;0;1;1;0;0;0;5
772;0;0;0;3;0;2;0;2;1;0;0;0;8
773;0;0;0;0;0;0;0;0;0;0;0;0;0
774;0;0;0;0;0;1;0;1;0;0;0;0;2
775;0;0;0;0;0;0;0;0;0;0;0;0;0
776;0;1;0;3;0;3;0;0;2;0;0;0;9
777;0;0;0;0;0;0;0;0;0;0;0;0;0
778;0;2;0;0;0;0;0;0;2;0;0;0;4
779;0;0;0;2;0;0;0;0;2;0;0;0;4
780;0;0;0;0;0;0;0;0;0;0;0;0;0
781;0;0;0;0;0;0;0;0;0;0;0;0;0
782;0;0;0;2;0;1;0;0;1;0;0;0;4
783;0;0;0;1;0;1;0;0;0;0;1;0;3
784;0;0;0;0;0;0;0;0;0;0;0;0;0
785;0;1;0;0;0;1;0;0;0;0;0;0;2
786;0;0;0;0;0;0;0;0;0;0;0;0;0
787;0;1;0;0;0;2;0;0;0;0;0;1;4
788;0;3;0;1;0;0;0;0;4;0;0;0;8
789;0;0;0;1;0;1;1;0;1;0;0;0;4
790;0;0;0;0;0;0;0;0;0;0;0;0;0
791;0;4;0;0;0;1;0;0;3;0;0;0;8
792;0;0;0;0;0;0;0;0;0;0;0;0;0
793;0;1;0;2;0;0;0;0;1;0;0;0;4
794;0;0;0;1;0;0;1;0;0;0;0;0;2
795;0;0;0;0;0;0;0;0;0;0;0;0;0
796;0;0;0;0;0;0;0;0;0;0;0;0;0
797;0;0;0;0;0;0;0;0;0;0;0;0;0
798;0;0;0;1;0;0;0;0;1;0;0;0;2
799;0;0;0;0;0;0;0;0;0;0;0;0;0
800;8;0;0;9;0;0;0;0;1;0;0;0;18
801;0;0;0;0;0;0;0;0;0;0;0;0;0
802;2;0;0;1;0;3;0;1;0;0;0;0;7
803;1;0;0;1;0;2;0;1;0;0;0;0;5
804;0;0;0;0;0;0;0;0;0;0;0;0;0
805;0;0;0;3;0;1;1;0;1;0;0;0;6
806;0;2;0;0;0;1;0;0;1;0;0;0;4
807;0;0;0;0;0;0;0;0;0;0;0;0;0
808;0;0;0;0;0;0;0;0;0;0;0;0;0
809;0;0;2;1;0;1;0;2;0;2;0;0;8
810;0;0;0;1;0;0;0;0;1;0;0;0;2
811;0;0;0;0;0;0;0;0;0;0;0;0;0
812;4;0;0;1;0;4;0;0;1;0;0;0;10
813;0;0;0;0;0;0;0;0;0;0;0;0;0
814;0;0;0;1;0;0;0;0;1;0;0;0;2
815;0;0;0;0;0;0;0;0;0;0;0;0;0
816;0;0;0;3;0;1;0;4;4;0;0;0;12
817;0;0;0;1;0;1;0;0;0;0;0;0;2
818;0;0;0;0;0;0;0;0;0;0;0;0;0
819;0;0;0;0;0;1;0;1;1;0;1;0;4
820;0;0;0;1;0;2;0;2;0;0;0;0;5
821;0;0;0;1;0;0;0;1;1;0;0;0;3
822;0;0;0;0;0;0;0;0;0;0;0;0;0
823;0;0;0;2;0;1;0;0;1;0;0;0;4
824;0;0;0;4;0;1;2;0;1;0;0;0;8
825;0;0;0;2;0;1;0;0;1;0;0;0;4
826;0;0;1;1;0;1;0;2;0;1;0;0;6
827;0;1;0;1;0;2;0;0;0;0;0;0;4
828;0;2;0;0;0;1;0;0;1;0;0;0;4
829;0;0;0;4;0;2;1;1;2;0;0;0;10
830;0;0;0;0;0;0;0;0;0;0;0;0;0
831;1;0;0;1;0;1;0;0;0;0;0;0;3
832;0;0;1;1;0;1;0;2;0;1;0;0;6
833;0;1;0;1;0;0;0;0;2;0;0;0;4
834;0;0;0;1;0;0;0;0;1;0;0;0;2
835;0;0;0;0;0;0;0;0;0;0;0;0;0
836;0;2;0;0;0;2;1;1;2;0;0;0;8
837;0;0;0;0;0;0;0;0;0;0;0;0;0
838;0;0;0;2;0;2;1;1;0;0;0;0;6
839;0;0;0;2;0;1;0;0;1;0;0;0;4
840;0;0;0;0;0;0;0;0;0;0;0;0;0
841;0;2;0;1;0;0;0;0;3;0;0;0;6
842;0;0;0;0;0;0;0;0;0;0;0;0;0
843;0;0;0;0;0;3;3;0;0;0;0;0;6
844;0;0;0;0;0;0;0;0;0;0;0;0;0
845;0;0;0;0;0;0;0;0;0;0;0;0;0
846;0;0;0;2;0;1;0;1;1;0;0;0;5
847;0;0;0;0;0;1;1;0;0;0;0;0;2
848;0;0;0;0;0;0;0;0;0;0;0;0;0
849;0;0;0;1;0;1;1;1;0;0;0;0;4
850;0;0;1;1;0;1;3;0;0;0;0;0;6
851;0;0;0;0;0;1;1;0;0;0;0;0;2
852;0;0;0;0;0;0;0;0;0;0;0;0;0
853;0;0;0;2;0;2;0;1;0;0;0;0;5
854;0;0;0;4;0;4;0;1;0;0;0;0;9
855;1;0;0;0;0;2;0;1;0;0;0;0;4
856;0;0;0;2;0;3;0;1;2;0;0;0;8
857;0;0;0;1;0;0;2;0;0;0;0;0;3
858;0;0;0;1;0;1;0;0;0;0;0;0;2
859;0;0;0;0;0;0;0;0;0;0;0;0;0
860;1;0;0;1;0;2;0;1;0;0;0;0;5
861;0;0;0;0;0;1;1;0;0;0;0;0;2
862;0;0;0;0;0;0;0;0;0;0;0;0;0
863;0;0;0;0;0;0;0;0;0;0;0;0;0
864;0;0;0;0;0;0;0;0;0;0;0;0;0
865;0;0;0;9;0;0;1;0;9;0;0;0;19
866;0;0;0;1;0;0;0;0;0;0;0;0;1
867;0;0;0;0;0;0;0;0;0;0;0;0;0
868;0;0;0;0;0;0;0;0;0;0;0;0;0
869;0;0;0;1;0;1;1;1;0;0;0;0;4
870;0;0;0;0;0;1;1;0;0;0;0;0;2
871;0;0;0;0;0;0;0;0;0;0;0;0;0
872;0;0;2;1;0;2;0;2;1;1;0;0;9
873;0;0;0;1;0;0;0;0;1;0;0;0;2
874;0;0;0;0;0;0;0;0;0;0;0;0;0
875;0;1;0;0;0;1;0;0;0;0;0;0;2
876;0;0;0;0;0;0;0;0;0;0;0;0;0
877;0;0;0;1;0;0;2;0;0;0;0;0;3
878;0;0;0;2;0;1;0;0;1;0;0;0;4
879;0;0;0;0;0;0;0;0;0;0;0;0;0
880;0;0;0;0;0;0;0;0;0;0;0;0;0
881;0;0;0;1;0;2;0;1;0;0;0;0;4
882;0;0;0;2;0;1;0;1;2;0;0;0;6
883;0;0;0;3;0;0;1;0;2;0;0;0;6
884;0;0;0;0;0;0;0;0;0;0;5;0;5
885;0;0;0;4;0;4;0;3;0;0;0;0;11
886;0;1;0;2;0;0;0;0;1;0;0;0;4
887;0;0;0;0;0;0;0;0;0;0;0;0;0
888;0;0;0;2;0;1;0;0;1;0;0;0;4
889;0;0;0;0;0;0;0;0;0;0;0;0;0
890;0;0;0;1;0;0;0;0;1;0;0;0;2
891;0;0;0;0;0;0;0;0;0;0;0;0;0
892;0;0;0;0;0;1;1;0;0;0;0;0;2
893;0;0;0;0;0;0;0;0;0;0;0;0;0
894;0;2;0;2;0;2;0;1;1;0;0;2;10
895;0;0;0;2;0;0;1;0;1;0;0;0;4
896;0;1;0;2;0;1;1;3;1;0;1;1;11
897;0;0;0;3;0;3;0;0;2;0;0;0;8
898;0;0;0;0;0;0;0;0;0;0;0;0;0
899;0;0;0;1;0;0;0;0;1;0;0;0;2
900;0;0;0;0;0;0;0;0;0;0;0;0;0
901;0;0;0;2;0;2;0;1;1;0;0;0;6
902;0;0;0;1;0;0;0;0;1;0;0;0;2
903;0;0;0;0;0;0;0;0;0;0;0;0;0
904;1;0;0;2;0;3;0;0;0;0;0;0;6
905;0;0;0;0;0;0;0;0;0;0;0;0;0
906;0;0;0;1;0;0;0;0;1;0;0;0;2
907;0;0;0;0;0;0;0;0;0;0;0;0;0
908;0;0;0;0;0;0;0;0;0;0;0;0;0
909;0;0;0;3;0;1;1;0;1;0;0;0;6
910;1;0;1;0;0;1;0;1;0;1;0;0;5
911;0;1;0;2;0;0;0;0;3;0;0;0;6
912;0;0;0;1;0;0;0;1;1;0;0;0;3
913;0;0;0;0;0;0;0;0;0;0;0;0;0
914;0;0;0;0;0;0;0;0;0;0;0;0;0
915;0;0;0;2;0;0;0;1;2;0;0;0;5
916;0;3;0;1;0;4;0;0;0;0;0;0;8
917;0;0;0;1;0;0;0;0;1;0;0;0;2
918;0;0;0;0;0;0;0;0;0;0;0;0;0
919;0;0;0;2;0;1;0;1;2;0;0;0;6
920;0;0;0;1;0;0;1;0;0;0;1;0;3
921;0;0;0;8;0;2;0;3;6;0;0;0;19
922;0;0;0;0;0;0;0;0;0;0;0;0;0
923;0;0;0;1;0;1;0;1;1;0;0;0;4
924;0;0;0;15;0;13;0;0;2;0;0;0;30
925;0;0;0;2;0;0;0;0;2;0;0;0;4
926;1;0;1;4;0;2;1;1;2;1;0;0;13
927;0;1;0;1;0;0;0;0;2;0;0;0;4
928;0;0;0;0;0;0;0;0;0;0;0;0;0
929;0;0;0;2;0;2;1;0;1;0;0;0;6
930;0;0;0;0;0;0;0;0;0;0;0;0;0
931;0;0;0;1;0;1;0;2;1;0;0;0;5
932;0;0;0;0;0;0;0;0;0;0;0;0;0
933;0;0;0;3;0;2;0;2;1;0;0;0;8
934;1;0;0;4;0;3;0;1;1;0;0;0;10
935;0;0;0;0;0;0;0;0;0;0;0;0;0
936;0;0;0;4;0;0;1;1;3;0;1;0;10
937;0;0;0;0;0;0;0;0;0;0;0;0;0
938;0;0;0;1;0;1;1;1;0;0;0;0;4
939;0;0;0;2;0;0;0;0;2;0;0;0;4
940;0;0;0;0;0;1;1;0;0;0;0;0;2
941;0;0;0;0;0;0;0;0;0;0;0;0;0
942;0;0;0;2;0;0;0;0;1;0;0;0;3
943;0;0;0;2;0;1;0;0;1;0;0;0;4
944;0;0;0;2;0;1;0;0;1;0;0;0;4
945;3;0;0;1;0;3;0;0;1;0;0;0;8
946;0;0;0;1;0;0;1;0;0;0;0;0;2
947;0;0;0;0;0;0;0;0;0;0;0;0;0
948;0;0;0;2;0;0;0;0;2;0;0;0;4
949;0;0;0;3;0;1;0;0;2;0;0;0;6
950;0;0;0;0;0;2;1;1;0;0;0;0;4
951;0;0;0;0;0;0;0;0;0;0;0;0;0
952;0;0;0;4;0;1;3;0;0;0;0;0;8
953;1;0;0;2;0;1;0;0;0;0;0;0;4
954;0;0;0;1;0;2;0;1;0;0;0;0;4
955;0;0;0;2;0;0;0;0;2;0;0;0;4
956;0;0;0;0;0;0;0;0;0;0;0;0;0
957;0;0;0;0;0;0;0;0;0;0;0;0;0
958;0;0;0;2;0;0;0;0;2;0;0;0;4
959;0;0;0;2;0;1;0;0;1;0;0;0;4
960;0;0;0;3;0;1;0;1;3;0;0;0;8
961;0;0;0;0;0;0;0;0;0;0;0;0;0
962;0;0;0;2;0;1;0;1;2;0;0;0;6
963;0;0;0;0;0;0;0;0;0;0;0;0;0
964;1;0;0;1;0;1;0;0;0;0;0;0;3
965;0;0;2;6;0;5;2;7;3;0;0;0;25
966;0;0;0;0;0;0;0;0;0;0;0;0;0
967;0;0;0;0;0;0;0;0;0;0;0;0;0
968;0;0;0;2;0;0;1;0;1;0;0;0;4
969;0;0;0;4;0;0;0;0;4;0;0;0;8
970;0;0;0;0;0;0;0;0;0;0;0;0;0
971;0;0;0;0;0;0;0;0;0;0;0;0;0
972;0;0;0;3;0;1;0;2;2;0;0;0;8
973;0;0;0;0;0;0;0;0;0;0;0;0;0
974;0;0;0;3;0;2;1;1;1;0;0;0;8
975;0;0;1;1;0;1;0;1;1;0;0;0;5
976;0;1;0;3;0;1;1;1;4;0;0;0;11
977;1;2;0;4;0;6;0;1;2;0;0;0;16
978;0;0;0;0;0;0;0;0;0;0;0;0;0
979;0;0;0;3;0;1;0;0;2;0;0;0;6
980;0;0;0;0;0;1;1;0;0;0;0;0;2
981;0;0;0;0;0;0;0;0;0;0;0;0;0
982;0;0;0;1;0;0;1;0;1;0;0;0;3
983;0;0;1;1;0;0;1;1;0;1;0;0;5
984;0;0;0;0;0;0;0;0;0;0;0;0;0
985;0;0;0;3;0;1;1;0;1;0;0;0;6
986;0;0;0;0;0;0;0;0;0;0;0;0;0
987;0;0;0;2;0;0;1;0;1;0;0;0;4
988;1;0;0;2;0;3;0;3;0;0;0;0;9
